wavelength,flux,err
2.042591094970703,1.5043657859238817e-15,1.477313729471138e-17
2.0428788661956787,1.6102919239557768e-15,1.4926891511218086e-17
2.043166399002075,1.6653283437756337e-15,1.4994158431493137e-17
2.0434539318084717,1.5922130138637213e-15,1.471910984060068e-17
2.043741464614868,1.4446339094294077e-15,1.4314664368916012e-17
2.0440289974212646,1.403909756925939e-15,1.4376429496866232e-17
2.04431676864624,1.383072630577074e-15,1.4517540579958577e-17
2.0446043014526367,1.3844541767833556e-15,1.4352706588868558e-17
2.044891834259033,1.4075734377974125e-15,1.3994104014190326e-17
2.0451793670654297,1.4000996976096133e-15,1.3845577599285476e-17
2.045466899871826,1.4286006404484653e-15,1.4126967536964045e-17
2.045754432678222,1.4733702205556256e-15,1.4567219347086564e-17
2.0460422039031982,1.4191652790640864e-15,1.4414619701113e-17
2.0463297367095947,1.4519436419938588e-15,1.4126897207794512e-17
2.046617269515991,1.5461026784686073e-15,1.4303074707853592e-17
2.0469048023223877,1.553009753094433e-15,1.4488248480848606e-17
2.047192335128784,1.5240339477029026e-15,1.4668692617192613e-17
2.0474801063537598,1.5409999690162883e-15,1.4971468483172957e-17
2.047767639160156,1.6048242529997013e-15,1.535441227646433e-17
2.0480551719665527,1.5880080797035312e-15,1.5804536543759866e-17
2.048342704772949,1.5162420383521417e-15,1.6501158689500036e-17
2.0486302375793457,1.4392314101704313e-15,1.7473708540751805e-17
2.0489180088043213,1.3954848850493924e-15,1.7388375815053294e-17
2.0492055416107178,1.3719932545257215e-15,1.7258973073496947e-17
2.0494930744171143,1.3460474173020708e-15,2.3641162059623627e-17
2.0497806072235107,1.2983637714984188e-15,3.8042896870802e-17
2.0500681400299072,1.3699638360097137e-15,4.329362871231097e-17
2.0503556728363037,1.428298412563931e-15,3.350124422918651e-17
2.0506434440612793,1.4987061632210973e-15,2.067510698974706e-17
2.050930976867676,1.518621977449096e-15,1.8553599752192433e-17
2.051218509674072,1.626287965362981e-15,1.918769047507269e-17
2.0515060424804688,1.538870495535093e-15,2.018711632542281e-17
2.0517935752868652,1.482044995414575e-15,2.076028880076929e-17
2.052081346511841,1.4593131074662993e-15,2.088608717238713e-17
2.0523688793182373,1.4314987648665292e-15,2.216804580942071e-17
2.052656412124634,1.4605918793128382e-15,2.2260119879057045e-17
2.0529439449310303,1.5752554320506793e-15,2.1358195165925464e-17
2.0532314777374268,1.5282205962790144e-15,2.135525306233339e-17
2.0535192489624023,1.5206780272773e-15,2.2513115879728204e-17
2.053806781768799,1.4347698214275636e-15,2.3786155898950536e-17
2.0540943145751953,1.4268002137084525e-15,2.513073093992388e-17
2.054381847381592,1.2507723037929667e-15,2.438053701448394e-17
2.054669380187988,1.2553980877036344e-15,2.278565752876506e-17
2.0549569129943848,1.3577319055280747e-15,2.3075592460541734e-17
2.0552446842193604,1.5706959451038232e-15,2.4986564933529994e-17
