wavelength,flux,err
5.29357,1.734452307377887e-16,9.756093382960397e-18
5.29438,1.6714413658899114e-16,9.665848417047418e-18
5.29518,1.8112004230373808e-16,9.466793841442914e-18
5.29598,1.898896500534921e-16,1.0028437177416705e-17
5.29678,1.7337753051507726e-16,1.0569515839403077e-17
5.29758,1.8944118267988995e-16,1.1102547026413073e-17
5.29838,1.837458773818473e-16,1.1021559939608129e-17
5.29918,1.8820285625508804e-16,1.1013270452058836e-17
5.29998,1.7732787557949052e-16,1.1822754946705513e-17
5.30078,1.901492542982848e-16,8.868740004581532e-18
5.30158,1.8796887890927344e-16,9.242901404651694e-18
5.30238,1.836622622941053e-16,9.47954918041754e-18
5.30318,1.8662121846380032e-16,1.0224978760451561e-17
5.30398,1.7549273871031472e-16,1.0490826368419862e-17
5.30479,1.759157391601108e-16,1.0098574331501485e-17
5.30559,1.6933879555802731e-16,1.0472540201995878e-17
5.30639,1.746178011335796e-16,9.779198669483445e-18
5.30719,1.6634166883374935e-16,1.4954289520216834e-17
5.30799,1.7863674557269371e-16,9.242811216214005e-18
5.30879,1.671457853877935e-16,9.6930652076249e-18
5.30959,1.7529178586908454e-16,9.841134602617516e-18
5.31039,1.7420095568586582e-16,1.076475071919724e-17
5.31119,1.7310941894693343e-16,1.1219989215399454e-17
5.31199,1.7778975012208192e-16,1.0883959123723817e-17
5.31279,1.7689520871834252e-16,1.0984859160724446e-17
5.31359,1.8160036508844483e-16,1.3018346903156712e-17
5.31439,1.7557990625844855e-16,1.1848091060628533e-17
5.3152,1.8322351065132235e-16,1.0648176846495868e-17
5.316,1.8143024846276894e-16,1.345676057401252e-17
5.3168,1.757187769527145e-16,1.0159359449871264e-17
5.3176,1.7590067120950995e-16,9.437003571207422e-18
5.3184,1.8065995939281822e-16,9.073056222152868e-18
5.3192,1.7256778253993743e-16,8.589673466208998e-18
5.32,1.807444061603067e-16,1.0853924926734405e-17
5.3208,1.6123401085451815e-16,1.1807014594677684e-17
5.3216,1.561451226284703e-16,9.80708065612506e-18
5.3224,1.755080833093505e-16,9.626721278653359e-18
5.3232,1.726854879735297e-16,1.1582963514244e-17
5.324,1.8138604087898124e-16,1.1475509760102045e-17
5.3248,1.779966561961285e-16,1.1807821485660297e-17
5.32561,1.7760761759055426e-16,1.0511796645250525e-17
5.32641,1.689500273684062e-16,9.87997299327221e-18
5.32721,1.6700288460445738e-16,9.49608055497896e-18
5.32801,1.7731566239711842e-16,1.0130211599258095e-17
5.32881,1.8382474739455851e-16,9.283259593943426e-18
5.32961,1.7441866948918098e-16,9.336191490888274e-18
5.33041,1.8147963740162708e-16,1.0473350667805429e-17
5.33121,1.725131802476953e-16,9.292143803439784e-18
5.33201,1.8574642788500082e-16,9.588563380923454e-18
5.33281,1.7826870199675666e-16,9.902451564758774e-18
5.33361,1.8481006561865815e-16,9.846213773317953e-18
5.33441,1.7546150490860504e-16,9.00177447136151e-18
5.33521,1.8603207199393102e-16,8.980219356501602e-18
5.33601,1.826868031218762e-16,9.626762512636277e-18
5.33682,1.731082470823197e-16,1.0480412261219128e-17
5.33762,1.721033114243901e-16,9.95765869443951e-18
5.33842,1.7267225981649364e-16,9.822413441148024e-18
5.33922,1.7951112097604096e-16,9.522003915175961e-18
5.34002,1.7440460128299671e-16,9.791787874789366e-18
5.34082,1.5984450288877874e-16,9.053413628803104e-18
5.34162,1.7775376047554467e-16,9.014135974630765e-18
5.34242,1.7783030877635842e-16,9.215703869774625e-18
5.34322,1.8405504566157956e-16,9.62930464649132e-18
5.34402,1.8165438639787652e-16,9.2133931220693e-18
5.34482,1.7861204156611492e-16,9.051992425753102e-18
5.34562,1.7625125548445454e-16,8.59152935705769e-18
5.34642,1.7668760301636363e-16,9.325279133492195e-18
5.34723,1.764208633744924e-16,1.0485811668543776e-17
5.34803,1.7705799365492508e-16,9.946062756741088e-18
5.34883,1.7630166994412052e-16,1.159836754510417e-17
5.34963,1.7393840096519687e-16,1.0371515390489009e-17
5.35043,1.7869354860363056e-16,1.0227345738296025e-17
5.35123,1.733596044208836e-16,9.768261936860307e-18
5.35203,1.6892141865015899e-16,9.296554283536286e-18
5.35283,1.7728113874139884e-16,8.649320456739619e-18
5.35363,1.7336004012350743e-16,9.594791087026153e-18
5.35443,1.7261079392761643e-16,9.589655747435292e-18
5.35523,1.760650434085827e-16,9.747783196324367e-18
5.35603,1.730617499120359e-16,1.0946819372192759e-17
5.35683,1.8083253285935191e-16,1.0393969510313654e-17
5.35764,1.767809340013331e-16,9.606533199106029e-18
5.35844,1.6915717580644596e-16,9.092339141324154e-18
5.35924,1.6901835201141243e-16,9.765095972558154e-18
5.36004,1.8312695586892759e-16,9.431838189982257e-18
5.36084,1.7668215353243966e-16,9.257236966071152e-18
5.36164,1.8965996381307906e-16,9.008629153328085e-18
5.36244,1.7884024162182687e-16,9.575652995340469e-18
5.36324,1.6928245503502803e-16,8.969510344332434e-18
5.36404,1.7577331270096475e-16,9.028040523430684e-18
5.36484,1.7314084063177443e-16,9.315376276365676e-18
5.36564,1.687961884553842e-16,1.0483831851638792e-17
5.36644,1.7174623495763254e-16,1.2342191379004289e-17
5.36724,1.7781555856664043e-16,1.683255922763493e-17
5.36805,1.7773228052087018e-16,1.0493619325488315e-17
5.36885,1.8415085478342508e-16,1.0125985407009408e-17
5.36965,1.7183010495885603e-16,9.22543749451972e-18
5.37045,1.7301603597417414e-16,1.06668263417183e-17
5.37125,1.7083526004774006e-16,1.020593016183124e-17
5.37205,1.736982575901765e-16,9.969095925728096e-18
5.37285,1.6385810996297127e-16,9.225631472088316e-18
5.37365,1.7367550447353986e-16,8.700664146711825e-18
5.37445,1.7010914464258923e-16,8.132267267261044e-18
5.37525,1.805885658237521e-16,8.97715039343626e-18
5.37605,1.7522257068419028e-16,1.1497707700055888e-17
5.37685,1.6752280187843142e-16,1.0691296069958217e-17
5.37765,1.7532882598344072e-16,1.2730768256907502e-17
5.37846,1.6787383735582354e-16,1.6336964758597394e-17
5.37926,1.6063065355940604e-16,1.2694763052033736e-17
5.38006,1.6488025504291042e-16,9.728059518584808e-18
5.38086,1.6822331196162698e-16,9.408292507058745e-18
5.38166,1.7819988821560574e-16,9.178966295646745e-18
5.38246,1.6930340278185718e-16,9.543800769026169e-18
5.38326,1.7293429449126412e-16,1.057853256506257e-17
5.38406,1.5769434826873619e-16,9.883482405471653e-18
5.38486,1.5877476352101547e-16,1.0334086108147596e-17
5.38566,1.7236273659617596e-16,1.0015242224862365e-17
5.38646,1.7164968406653978e-16,1.0209806965411103e-17
5.38726,1.768212924398036e-16,1.1083863129086004e-17
5.38806,1.582261363094357e-16,1.0842247665576445e-17
5.38887,1.6608436653162434e-16,9.592712784762432e-18
5.38967,1.70600424268379e-16,1.1292650496483517e-17
5.39047,1.6105869904146706e-16,9.217786743975981e-18
5.39127,1.7115149305071542e-16,9.779671644232545e-18
5.39207,1.7483840836962058e-16,8.70997914153288e-18
5.39287,1.6953168389758684e-16,8.177852709959041e-18
5.39367,1.5912418819598828e-16,9.040806820264463e-18
5.39447,1.6486033700592855e-16,1.008390362123172e-17
5.39527,1.6508748890072186e-16,1.0089559312448148e-17
5.39607,1.673112776749655e-16,9.94373774880303e-18
5.39687,1.6906218740469035e-16,8.981219076837241e-18
5.39767,1.7814120019782115e-16,1.095981534492786e-17
5.39847,1.6383908447027887e-16,9.698718606449553e-18
5.39928,1.7155770024968174e-16,1.1453904300773339e-17
5.40008,1.7244349390272876e-16,1.2635698460183293e-17
5.40088,1.7541467209343556e-16,1.0753627808775904e-17
5.40168,1.7452760645437304e-16,9.634875482397552e-18
5.40248,1.6545079649399587e-16,7.708482406944919e-18
5.40328,1.6702513450698963e-16,8.603212172586968e-18
5.40408,1.6038587830050226e-16,9.226719063046802e-18
5.40488,1.727866000008116e-16,9.72463460381805e-18
5.40568,1.7387613844752655e-16,8.709278834445982e-18
5.40648,1.7295340226829674e-16,9.527554183719718e-18
5.40728,1.5852546532643482e-16,8.353615870987219e-18
5.40808,1.7044681473681906e-16,9.413600497436057e-18
5.40888,1.591586770802755e-16,9.521990982462701e-18
5.40969,1.7162930228615947e-16,1.0955416415585054e-17
5.41049,1.7462634409724935e-16,1.0145007875842068e-17
5.41129,1.6792779564535047e-16,1.105001979567272e-17
5.41209,1.7222804777997563e-16,1.0235544806452772e-17
5.41289,1.631793638505461e-16,9.751123974379517e-18
5.41369,1.6494989277320984e-16,1.0472077071532798e-17
5.41449,1.6639423176157507e-16,1.0355485200279844e-17
5.41529,1.655160393735565e-16,9.509580492922913e-18
5.41609,1.658019906785746e-16,9.234989688138801e-18
5.41689,1.6491076677432694e-16,8.192299811908587e-18
5.41769,1.5870640024986568e-16,8.29437541444051e-18
5.41849,1.5948266726341587e-16,9.973622626310705e-18
5.41929,1.6358638928289888e-16,1.0317585698667852e-17
5.4201,1.638694813516415e-16,1.0389948820372373e-17
5.4209,1.6954185602926787e-16,8.897453955254276e-18
5.4217,1.6563756050658482e-16,9.63429335783761e-18
5.4225,1.6611117976716212e-16,8.151053986897238e-18
5.4233,1.69273938726414e-16,8.843294987264077e-18
5.4241,1.637350904663189e-16,7.824022196773695e-18
5.4249,1.6303238939266402e-16,1.0633221902109521e-17
5.4257,1.6402461027644478e-16,8.563687838791582e-18
5.4265,1.693936097613727e-16,1.0366435662046585e-17
5.4273,1.6413456331298088e-16,8.585463267566018e-18
5.4281,1.5395568439851047e-16,9.849614797334029e-18
5.4289,1.6117805560706896e-16,1.1167545032887936e-17
5.4297,1.557731394099893e-16,9.940883400219907e-18
5.4305,1.558087595388154e-16,9.152404140315093e-18
5.43131,1.671790560525001e-16,8.849507933998545e-18
5.43211,1.682303810852321e-16,9.085165014890089e-18
5.43291,1.7707618538386234e-16,8.816050379211064e-18
5.43371,1.7810420120537762e-16,9.1586213773304e-18
5.43451,1.7725412583801223e-16,8.09852567996952e-18
5.43531,1.6440067513446415e-16,1.1165564674702159e-17
5.43611,1.7243010784475335e-16,8.207668542840437e-18
5.43691,1.6220400287388528e-16,9.321743174250888e-18
5.43771,1.7054854516849635e-16,1.235233888414945e-17
5.43851,1.7325287293365262e-16,9.672357482636852e-18
5.43931,1.6386698270709888e-16,8.933118551756429e-18
5.44011,1.5826147150757047e-16,1.1954397848248468e-17
5.44091,1.554123576227936e-16,1.4720912895748224e-17
5.44172,1.7070888173506036e-16,9.241509226573332e-18
5.44252,1.6569589436865323e-16,9.365773665888529e-18
5.44332,1.6692326018823975e-16,9.586379292565281e-18
5.44412,1.609686467549439e-16,9.652210873640532e-18
5.44492,1.6717149805862356e-16,8.895146585986605e-18
5.44572,1.686673230613111e-16,9.538107838395392e-18
5.44652,1.7151581607465867e-16,9.848942614514437e-18
5.44732,1.758407278203045e-16,1.0010243324142508e-17
5.44812,1.7671779892403388e-16,1.0630080375286525e-17
5.44892,1.666670961490634e-16,9.381617753233032e-18
5.44972,1.690420029749145e-16,9.146479703145078e-18
5.45052,1.695805142893457e-16,1.0353708903218496e-17
5.45132,1.7477332553425814e-16,1.0118681372064802e-17
5.45213,1.6945073809914783e-16,9.376363969728484e-18
5.45293,1.657204306168806e-16,9.309000362471576e-18
5.45373,1.5335418781184374e-16,8.950508423023557e-18
5.45453,1.686834448113309e-16,8.393729606193887e-18
5.45533,1.689471022607692e-16,8.765509100567432e-18
5.45613,1.5894514621874608e-16,1.2358082598840459e-17
5.45693,1.6176780471265664e-16,8.912427721294569e-18
5.45773,1.7058273811893926e-16,8.804354485795686e-18
5.45853,1.6235783815524412e-16,8.421431905165547e-18
5.45933,1.6041447714154615e-16,9.228810443525289e-18
5.46013,1.5707207982770228e-16,8.125828038834099e-18
5.46093,1.6207699303355215e-16,8.003331634885595e-18
5.46173,1.7161583838018208e-16,7.931844749977914e-18
5.46254,1.6286522459428296e-16,9.000743674992147e-18
5.46334,1.615202337601691e-16,8.992296339453978e-18
5.46414,1.4990689707573423e-16,8.809741436406954e-18
5.46494,1.5419343071557035e-16,1.0271063255152953e-17
5.46574,1.5669579914387734e-16,9.937823859532592e-18
5.46654,1.6710286712792066e-16,8.617377476732022e-18
5.46734,1.6243735519467903e-16,9.032119903479256e-18
5.46814,1.610897297306226e-16,7.658564252671172e-18
5.46894,1.5691607232841663e-16,8.422216796214503e-18
5.46974,1.6022594866432e-16,9.715269254426936e-18
5.47054,1.5568196900133726e-16,9.172989861714664e-18
5.47134,1.7065135513899283e-16,9.113459652963873e-18
5.47214,1.6290724925594121e-16,9.558834564763523e-18
5.47295,1.5706774146725806e-16,1.0693710392024669e-17
5.47375,1.7057338226889123e-16,1.0504283141835298e-17
5.47455,1.6225356633345966e-16,1.2526436617808498e-17
5.47535,1.6987644649954681e-16,1.1423958256359713e-17
5.47615,1.6430528524298352e-16,1.047679999940264e-17
5.47695,1.6033227996994126e-16,1.0011025063060456e-17
5.47775,1.6208575926517704e-16,1.2212689994527265e-17
5.47855,1.6480891225798922e-16,8.89697457015429e-18
5.47935,1.4484742591725871e-16,9.632966840385345e-18
5.48015,1.6789129348697422e-16,1.0153435506337013e-17
5.48095,1.647188062255589e-16,1.0503634078740028e-17
5.48175,1.627029711874893e-16,9.1832990890831e-18
5.48255,1.5284929251854722e-16,1.0227096105813453e-17
5.48336,1.623615159485957e-16,1.1122848026831876e-17
5.48416,1.5693423683828983e-16,9.541142588161045e-18
5.48496,1.639540382754121e-16,1.0471630324953864e-17
5.48576,1.6131863038939072e-16,7.932149721200703e-18
5.48656,1.522249974202183e-16,8.313567767770876e-18
5.48736,1.5681558077258782e-16,8.174260787455008e-18
5.48816,1.6448661759853995e-16,8.37987302570832e-18
5.48896,1.5487719644371875e-16,8.50099023817059e-18
5.48976,1.7036134619770355e-16,7.985333683285087e-18
5.49056,1.6170989081411726e-16,8.04887209196517e-18
5.49136,1.6848697871938478e-16,8.434917698169105e-18
5.49216,1.643924642248769e-16,8.048498760808123e-18
5.49296,1.6141862555525761e-16,7.161737753049865e-18
5.49377,1.4852924626720487e-16,6.841064469852165e-18
5.49457,1.5760133609401522e-16,8.03910703146044e-18
5.49537,1.627039658438323e-16,7.708058854440569e-18
5.49617,1.6243589739644187e-16,7.907924133776628e-18
5.49697,1.691632045613662e-16,8.373489970327849e-18
5.49777,1.553201700390617e-16,8.596106186807082e-18
5.49857,1.5842815573668254e-16,9.581444517102496e-18
5.49937,1.6263282864639816e-16,1.2593061570337344e-17
5.50017,1.5841440649125863e-16,1.1725605584162704e-17
5.50097,1.7062951335647806e-16,1.0565728346387085e-17
5.50177,1.565875455437172e-16,8.533987301165643e-18
5.50257,1.5021906287717612e-16,8.440227530471505e-18
5.50337,1.5151765851417291e-16,8.506067872922608e-18
5.50418,1.5889683581159127e-16,8.463467104888783e-18
5.50498,1.6626528685172254e-16,7.831138811045236e-18
5.50578,1.624665005684752e-16,8.202060500609477e-18
5.50658,1.6537730593811463e-16,8.402362172569513e-18
5.50738,1.5979228202422328e-16,8.299172668618881e-18
5.50818,1.6501841567224227e-16,8.451825367019815e-18
5.50898,1.5598345004308647e-16,8.740623971115356e-18
5.50978,1.6356817255158019e-16,8.424511791564559e-18
5.51058,1.62393735590575e-16,8.58355353582046e-18
5.51138,1.7359695937629021e-16,8.695783058238176e-18
5.51218,1.776012851550267e-16,8.272664658465086e-18
5.51298,1.6774987406662795e-16,8.122197918534776e-18
5.51378,1.537881885187852e-16,9.820581332245965e-18
5.51459,1.670701296417113e-16,9.397601025984329e-18
5.51539,1.611024427295885e-16,1.0781731463574612e-17
5.51619,1.5340814256420855e-16,8.267946322348815e-18
5.51699,1.5361547686607564e-16,9.272383043880677e-18
5.51779,1.6915381418814466e-16,8.080419099340259e-18
5.51859,1.609469365345677e-16,9.23842295549656e-18
5.51939,1.6591088394545346e-16,8.623601664203512e-18
5.52019,1.6367148270287918e-16,8.655965465930063e-18
5.52099,1.5744653074952128e-16,7.711387680665012e-18
5.52179,1.6743138797052668e-16,7.917691846447989e-18
5.52259,1.5892769958807268e-16,9.979548465139343e-18
5.52339,1.6731104943634681e-16,8.711555724965165e-18
5.52419,1.6187483083124891e-16,8.425486180172425e-18
5.52499,1.5266172986118443e-16,9.047146347330032e-18
5.5258,1.6141330247622441e-16,8.530757990131114e-18
5.5266,1.6349437033875706e-16,8.003652359611513e-18
5.5274,1.666687271276103e-16,8.554589270980514e-18
5.5282,1.6744396409132408e-16,9.097061189782942e-18
5.529,1.594874582144593e-16,8.077960145859102e-18
5.5298,1.489061576098557e-16,8.183134833493966e-18
5.5306,1.4117326854408994e-16,8.001231596162079e-18
5.5314,1.658403317800467e-16,8.711138894199443e-18
5.5322,1.6052301842975646e-16,8.293766893291835e-18
5.533,1.5684848508112934e-16,7.48924932288095e-18
5.5338,1.5407583241267822e-16,7.488891016243051e-18
5.5346,1.6128255897690106e-16,7.549159382593665e-18
5.5354,1.7022147827444202e-16,8.59898519937922e-18
5.53621,1.7349476399120481e-16,8.582305077041407e-18
5.53701,1.6551701646482403e-16,8.63869707858851e-18
5.53781,1.6415753003763282e-16,7.575539249653429e-18
5.53861,1.56417431469187e-16,7.768056214945238e-18
5.53941,1.5236304848735642e-16,8.731604099692983e-18
5.54021,1.5602092329661595e-16,1.0301477275292245e-17
5.54101,1.6614669036133074e-16,9.094443031746079e-18
5.54181,1.7083938102074654e-16,9.240932655276481e-18
5.54261,1.622023293706586e-16,8.417922798618448e-18
5.54341,1.6202646946254915e-16,8.899167582580749e-18
5.54421,1.5572451011638284e-16,8.72930660714022e-18
5.54501,1.6222462232974058e-16,1.0785636661091252e-17
5.54581,1.5962785716209548e-16,8.099091515135935e-18
5.54662,1.5955628997083076e-16,8.549556979603988e-18
5.54742,1.544571417906966e-16,7.411889622092119e-18
5.54822,1.4876706586879562e-16,7.696767026756052e-18
5.54902,1.4171963527250138e-16,7.844586481007048e-18
5.54982,1.4691959415786128e-16,6.932590215293445e-18
5.55062,1.4682674896845879e-16,7.497589681451988e-18
5.55142,1.445074916112719e-16,7.668868383546404e-18
5.55222,1.4746398717610696e-16,7.580340327886569e-18
5.55302,1.510141868640085e-16,8.301921165646553e-18
5.55382,1.6399875815457975e-16,8.191120564801405e-18
5.55462,1.700073113041685e-16,8.322699092111983e-18
5.55542,1.5462917992744746e-16,8.537042152092384e-18
5.55622,1.4985164621486624e-16,9.243693084690917e-18
5.55703,1.648888886866682e-16,9.358289979734224e-18
5.55783,1.5522504275238243e-16,8.624723671951683e-18
5.55863,1.6021945023525274e-16,8.349079990341198e-18
5.55943,1.6178822360367115e-16,8.996785344308698e-18
5.56023,1.592983265357403e-16,8.956663714358688e-18
5.56103,1.6377553057515598e-16,8.884911630752089e-18
5.56183,1.5640668115232343e-16,1.0314184868023644e-17
5.56263,1.5459077573937295e-16,9.725935318073188e-18
5.56343,1.6117829119554432e-16,8.624083684889578e-18
5.56423,1.5384583274807152e-16,8.625045289919093e-18
5.56503,1.3419983202549499e-16,9.169799842585529e-18
5.56583,1.440037609502753e-16,1.416733095685582e-17
5.56663,1.4933020678328364e-16,7.900786509684502e-18
5.56744,1.5201898147189404e-16,9.485625884743722e-18
5.56824,1.4985669851566264e-16,9.381736241388444e-18
5.56904,1.5506920932253912e-16,9.65076898990345e-18
5.56984,1.6582423571198483e-16,1.0338035795891133e-17
5.57064,1.60159535074267e-16,9.907415270531169e-18
5.57144,1.4974679620293222e-16,9.761460114046177e-18
5.57224,1.6067441208926959e-16,1.0811933062695832e-17
5.57304,1.6983455070851294e-16,9.448468153610076e-18
5.57384,1.588336682216278e-16,9.07698888202854e-18
5.57464,1.6864475236541214e-16,8.273230910339526e-18
5.57544,1.6847408518825935e-16,8.267726138371972e-18
5.57624,1.5540279234674588e-16,8.083264852227573e-18
5.57704,1.5138533674006143e-16,8.158223526561118e-18
5.57785,1.5372175296100254e-16,9.526861499744757e-18
5.57865,1.535794094668665e-16,1.2969493980226393e-17
5.57945,1.5125271429991984e-16,9.866603750194106e-18
