wavelength,flux,error
8893.68,1.0898774772544544e-16,1.129130798764912e-15
8894.93,9.686167318348037e-17,1.0565224249063644e-15
8896.18,9.469548261195204e-17,1.0577134215486359e-15
8897.43,9.191922577391786e-17,1.009838470352848e-15
8898.68,9.912537791004704e-17,1.0232911689602349e-15
8899.93,1.0833383652473414e-16,1.0674343397063076e-15
8901.18,1.2100797653413758e-16,1.0974763656834185e-15
8902.43,1.2151959435251986e-16,1.1217293288186468e-15
8903.68,1.2356885354666143e-16,1.1570347173152572e-15
8904.93,1.177393078570807e-16,1.13768635497596e-15
8906.18,1.1841431533050935e-16,1.1718961580303183e-15
8907.43,1.154929017102422e-16,1.1954381699627933e-15
8908.68,1.1326203016930986e-16,1.172342755759056e-15
8909.93,1.0677105842070599e-16,1.127155811426618e-15
8911.18,1.0994112769882147e-16,1.1062377965190633e-15
8912.43,1.122822624108439e-16,1.1496107148356178e-15
8913.68,1.2238828932556686e-16,1.1435989070503101e-15
8914.93,1.21437306826776e-16,1.1501297162111502e-15
8916.18,1.1593814038713796e-16,1.1464332440735351e-15
8917.43,1.1773751401422918e-16,1.1762225356754544e-15
8918.68,1.2059217611718923e-16,1.1898449735480754e-15
8919.93,1.278137924504656e-16,1.1784427568007247e-15
8921.18,1.2486900204260506e-16,1.2279357795808833e-15
8922.43,1.21870571413757e-16,1.2023481357809108e-15
8923.68,1.126495935169308e-16,1.171768137045932e-15
8924.93,1.0973323026334698e-16,1.1479502108163409e-15
8926.18,1.1982639000703267e-16,1.138834182315886e-15
8927.43,1.1758846344125018e-16,1.1444149644008332e-15
8928.68,1.1372118401602693e-16,1.142293249199508e-15
8929.93,1.209746922467406e-16,1.1772999121992387e-15
8931.18,1.34154808927419e-16,1.2356739720158393e-15
8932.43,1.3848751633998868e-16,1.2795002727748781e-15
8933.68,1.4179370425500418e-16,1.2610264662327245e-15
8934.93,1.3760368186048462e-16,1.2608128244417862e-15
8936.18,1.258825801046312e-16,1.1787696569881974e-15
8937.43,1.0611619421687619e-16,1.149765773050135e-15
8938.68,1.0434922656072635e-16,1.0498349732466478e-15
8939.93,1.13637771349288e-16,1.106839916768727e-15
8941.18,1.1299621902177503e-16,1.1260151635659317e-15
8942.43,1.0071468197358514e-16,1.0803616250170932e-15
8943.68,9.57737663458441e-17,1.05869810740131e-15
8944.93,1.0784073058212843e-16,1.111155170675611e-15
8946.18,1.1075807294505338e-16,1.127465994993828e-15
8947.43,1.1892594875832629e-16,1.1733669856889494e-15
8948.68,1.1859987703215376e-16,1.1173593219377546e-15
8949.93,1.1629055943801405e-16,1.1271215630774763e-15
8951.18,1.1075202653424317e-16,1.1294417270041963e-15
8952.43,1.140144764086176e-16,1.1251057832222168e-15
8953.68,1.130135836386602e-16,1.1228244454946737e-15
8954.93,1.1968768687957855e-16,1.1118918874489708e-15
8956.18,1.2498951073185503e-16,1.1804026608946767e-15
8957.43,1.2705638593412594e-16,1.2069723736168298e-15
8958.68,1.2914547208728236e-16,1.1855260613101113e-15
8959.93,1.2773035516483958e-16,1.1438899502273049e-15
8961.18,1.1774270969846526e-16,1.1064905273613842e-15
8962.43,1.1932033818269746e-16,1.0945236822112578e-15
8963.68,1.2384083181540893e-16,1.1488016517997459e-15
8964.93,1.1391505031014174e-16,1.1132831772691285e-15
8966.18,1.0719981755832817e-16,1.0776933087969463e-15
8967.43,1.1599373591501833e-16,1.1283512713691457e-15
8968.68,1.181591439797827e-16,1.1725482483010466e-15
8969.93,1.2677268962485596e-16,1.1941068031299234e-15
8971.18,1.2861719221903454e-16,1.1199455128224197e-15
8972.43,1.2076872715980215e-16,1.11041256429651e-15
8973.68,1.2595178854490596e-16,1.1546314994668291e-15
8974.93,1.2679653422315324e-16,1.2466764261972523e-15
8976.18,1.3305978624710562e-16,1.224461132822066e-15
8977.43,1.430860408010814e-16,1.215143248806423e-15
8978.68,1.3675827117876632e-16,1.252086447427857e-15
8979.93,1.1524996306239206e-16,1.110927902570237e-15
8981.18,1.174660309162807e-16,1.1225823897349948e-15
8982.43,1.2970706336798908e-16,1.2517796817746638e-15
8983.68,1.4598330381573968e-16,1.3365199740245773e-15
8984.93,1.461367366416278e-16,1.335749062438022e-15
8986.18,1.4177586435099436e-16,1.2831259012786715e-15
8987.43,1.3964458355892682e-16,1.2023201743425682e-15
8988.68,1.318576084084373e-16,1.1944887128417054e-15
8989.93,1.3008060277265757e-16,1.1946676171332662e-15
8991.18,1.2751333634016546e-16,1.113689787333605e-15
8992.43,1.3462539220733642e-16,1.195212664458616e-15
8993.68,1.3663949119740463e-16,1.2287669540629685e-15
8994.93,1.3512228489230042e-16,1.2866374891198419e-15
8996.18,1.3451565708118286e-16,1.2760143326197252e-15
8997.43,1.3171167856756573e-16,1.2275894059341334e-15
8998.68,1.3174248883819583e-16,1.2230521952674663e-15
8999.93,1.2016257155988628e-16,1.070599202256293e-15
9001.18,1.2959051719157322e-16,1.0148625237610131e-15
9002.43,1.486611794684809e-16,1.1643858329333465e-15
9003.68,1.6304285364170632e-16,1.283387917876025e-15
9004.93,1.5952501476458047e-16,1.371643939449598e-15
9006.18,1.5572330288947514e-16,1.3637659877912547e-15
9007.43,1.4218900469662488e-16,1.3373007546336103e-15
9008.68,1.4737216357564653e-16,1.304049358859792e-15
9009.93,1.4620651668457341e-16,1.2323554405232741e-15
9011.18,1.43344307991102e-16,1.196133732948845e-15
9012.43,1.6249531065328615e-16,1.2526075894218516e-15
9013.68,1.637218200967385e-16,1.2372283639987918e-15
9014.93,1.5177041704421318e-16,1.2237427690623626e-15
9016.18,1.4690525046548022e-16,1.064940555323909e-15
9017.43,1.6590247880420847e-16,1.060588329675529e-15
9018.68,1.55371044195307e-16,1.1741770214285944e-15
9019.93,1.4554693546309675e-16,1.2541758789270566e-15
9021.18,1.352073855055163e-16,1.20207931796107e-15
9022.43,1.3185638789541936e-16,1.1795615156703633e-15
9023.68,1.3704221592473744e-16,1.2065934218693457e-15
9024.93,1.3039776408574486e-16,1.2307177722474797e-15
9026.18,1.2549556875427272e-16,1.1561761705890435e-15
9027.43,1.3119056979217799e-16,1.2085173362562977e-15
9028.68,1.2672498896876252e-16,1.2511777072651602e-15
9029.93,1.3717708459238184e-16,1.2259817820921285e-15
9031.18,1.3771270159607282e-16,1.3180697821339228e-15
9032.43,1.4145808798340958e-16,1.2927327452299903e-15
9033.68,1.4309838315257855e-16,1.240969497050243e-15
9034.93,1.5606146088332493e-16,1.277872724083679e-15
9036.18,1.571607158409954e-16,1.3627033162120497e-15
9037.43,1.5648361542053617e-16,1.365533513524234e-15
9038.68,1.579607989048585e-16,1.3645969163055097e-15
9039.93,1.6083001921630104e-16,1.3498561778369088e-15
9041.18,1.4464754499079603e-16,1.3289483530647163e-15
9042.43,1.3822012988087378e-16,1.3155633183071668e-15
9043.68,1.4723841526566083e-16,1.2860006739254007e-15
9044.93,1.5375461794774923e-16,1.2582415790957976e-15
9046.18,1.5855093621058697e-16,1.337603732088207e-15
9047.43,1.5690822846056848e-16,1.3776343992113764e-15
9048.68,1.607671989006734e-16,1.3777917853464915e-15
9049.93,1.6384823600979418e-16,1.321701610948773e-15
9051.18,1.5134337331037612e-16,1.3153489114637913e-15
9052.43,1.405571297870694e-16,1.2497356165013158e-15
9053.68,1.4367533553667556e-16,1.2178312303065366e-15
9054.93,1.5306160249542788e-16,1.2691910178782308e-15
9056.18,1.457436167080431e-16,1.2834128428315663e-15
9057.43,1.378396268315494e-16,1.2393936532096002e-15
9058.68,1.437937596478627e-16,1.2687790938396827e-15
9059.93,1.4377490549461776e-16,1.261177189379652e-15
9061.18,1.3836123949818292e-16,1.1895614729925072e-15
9062.43,1.3865989340383895e-16,1.2222120755124644e-15
9063.68,1.4178794195573958e-16,1.2410049453415274e-15
9064.93,1.3504064735833271e-16,1.2405394200123119e-15
9066.18,1.3016998537816338e-16,1.2393840226827652e-15
9067.43,1.3491363595392442e-16,1.2225183095218774e-15
9068.68,1.2243114498593297e-16,1.1607271056326875e-15
9069.93,1.1816613298141754e-16,1.102348267906647e-15
9071.18,1.2914176119273993e-16,1.197667694946601e-15
9072.43,1.399614736648603e-16,1.2238867551588256e-15
9073.68,1.3718314655041159e-16,1.2628407775732533e-15
9074.93,1.3352495904387654e-16,1.1678043607031703e-15
9076.18,1.395983474320353e-16,1.1885413190664324e-15
9077.43,1.5411408898996277e-16,1.3371679148575672e-15
9078.68,1.4991827930791023e-16,1.3156624997413383e-15
9079.93,1.347473693341363e-16,1.2335735469401813e-15
9081.18,1.4299443965829513e-16,1.1954963673494043e-15
9082.43,1.5885240096265721e-16,1.1585718400911459e-15
9083.68,1.5990796120639635e-16,1.2710556151746106e-15
9084.93,1.4238214523038199e-16,1.1792509460143558e-15
9086.18,1.3206215533722897e-16,1.1156528756505485e-15
9087.43,1.414840282150004e-16,1.1131952366154015e-15
9088.68,1.5123612330642127e-16,1.1528265796886662e-15
9089.93,1.466955880616678e-16,1.1857984624772417e-15
9091.18,1.509746533125696e-16,1.1793733245995575e-15
9092.43,1.8027595346537054e-16,1.2098187766069454e-15
9093.68,1.6101696487128258e-16,1.1654673602901889e-15
9094.93,1.444375698302108e-16,1.1287775809579929e-15
9096.18,1.627659356086723e-16,1.2293136160112686e-15
9097.43,1.648122609290263e-16,1.2940854910847527e-15
9098.68,1.5265601770527993e-16,1.2498225705017039e-15
9099.93,1.5046574985959258e-16,1.180058438618616e-15
9101.18,1.6228963447335822e-16,1.1563562226596743e-15
9102.43,1.7078975236432047e-16,1.1916910807434068e-15
9103.68,1.5761094045822513e-16,1.17870257479206e-15
9104.93,1.511616021637239e-16,1.119811895299443e-15
9106.18,1.3856039846558698e-16,1.1613267681436619e-15
9107.43,1.4708642384402134e-16,1.1753641494194353e-15
9108.68,1.6342910945614244e-16,1.207631244475811e-15
9109.93,1.6958720042243802e-16,1.2517351323095666e-15
9111.18,1.8172417600966313e-16,1.3541987162358674e-15
9112.43,1.742532504896066e-16,1.270516185833934e-15
9113.68,1.7584454628604955e-16,1.2638832577000957e-15
9114.93,1.7584540940094167e-16,1.2421484773403905e-15
9116.18,1.6690778908312362e-16,1.2661915583800537e-15
9117.43,1.5999678519962246e-16,1.2072680640397448e-15
9118.68,1.5980444956354795e-16,1.1040505410830894e-15
9119.93,1.8542646728273633e-16,1.1881285737892885e-15
9121.18,1.8927031614062474e-16,1.2958175511926952e-15
9122.43,1.7465920409251163e-16,1.284636729232095e-15
9123.68,1.6872405112212857e-16,1.2242355998800497e-15
9124.93,1.6838454863722199e-16,1.1530545269720503e-15
9126.18,1.6689020946942892e-16,1.1655241233479001e-15
9127.43,1.7092793765506705e-16,1.2472923736200917e-15
9128.68,1.6119876344747166e-16,1.2242648081596877e-15
9129.93,1.5612802905389848e-16,1.204901623413513e-15
9131.18,1.6872142818881453e-16,1.0918972761987504e-15
9132.43,1.8019965703127686e-16,1.186049245476606e-15
9133.68,1.8512428787456778e-16,1.2258726059929282e-15
9134.93,1.84750742618636e-16,1.2058583701127205e-15
9136.18,1.6594586220567035e-16,1.1308217790112163e-15
9137.43,1.5809579870745078e-16,1.095141852315509e-15
9138.68,1.5809086074501694e-16,1.1348449840160891e-15
9139.93,1.631837730278288e-16,1.1003474254792388e-15
9141.18,1.6033162544432976e-16,1.1651356690669813e-15
9142.43,1.6512461968067442e-16,1.2353201315106837e-15
9143.68,1.832291585177518e-16,1.270621902139033e-15
9144.93,1.8515678806693875e-16,1.3873595076058772e-15
9146.18,1.820102726871528e-16,1.3651084559059445e-15
9147.43,1.8479347377489365e-16,1.2830293813576207e-15
9148.68,1.7493080539744012e-16,1.269958028454466e-15
9149.93,1.6722344644380777e-16,1.2360196998637686e-15
9151.18,1.6258520445491774e-16,1.2099836099843332e-15
9152.43,1.724448987381547e-16,1.1810427475797225e-15
9153.68,1.9051606643030684e-16,1.230044369473262e-15
9154.93,1.794191709560167e-16,1.2479690750594444e-15
9156.18,1.905609329442099e-16,1.216292750278855e-15
9157.43,1.942787590760293e-16,1.2823758628764406e-15
9158.68,1.9362797581074832e-16,1.3042200778997293e-15
9159.93,1.8535608198850585e-16,1.2514735983119175e-15
9161.18,1.938008776245633e-16,1.2166045233680125e-15
9162.43,1.7340968805903094e-16,1.196221065183682e-15
9163.68,1.7871472993882382e-16,1.1925534834571918e-15
9164.93,1.984419591063438e-16,1.242988036506108e-15
9166.18,1.975417816695999e-16,1.2793636185036591e-15
9167.43,1.9157791461036025e-16,1.2542685205989872e-15
9168.68,1.8962548246190656e-16,1.2068814621162388e-15
9169.93,1.921993190700548e-16,1.1995321190403491e-15
9171.18,1.9444022372742252e-16,1.1419027377730168e-15
9172.43,1.8747808423597223e-16,1.2105997330559338e-15
9173.68,1.6621152250631154e-16,1.0409910226413787e-15
9174.93,1.68651029693924e-16,1.0723772199918278e-15
9176.18,1.8246677910956235e-16,1.1281341135518657e-15
9177.43,1.864101516968282e-16,1.1390573321066729e-15
9178.68,1.901904849955164e-16,1.1639012621004863e-15
9179.93,1.9342770381628745e-16,1.1696068687070417e-15
9181.18,2.04734453430126e-16,1.1836394829056302e-15
9182.43,1.9915760728617095e-16,1.1708104781341833e-15
9183.68,1.8827971433652938e-16,1.1402781732902745e-15
9184.93,1.7933373816812628e-16,1.1245081380898918e-15
9186.18,1.863517327573075e-16,1.1223926139856625e-15
9187.43,2.0610080782827568e-16,1.179348493841388e-15
9188.68,2.269881819896717e-16,1.2385077681332836e-15
9189.93,2.3694509562310903e-16,1.2781240514449175e-15
9191.18,2.239273410226529e-16,1.277921627920108e-15
9192.43,1.9593154876422985e-16,1.1725727974601776e-15
9193.68,1.8666190623399393e-16,1.1774119245800242e-15
9194.93,1.8732761115884019e-16,1.1537456784592458e-15
9196.18,2.016510397008474e-16,1.1395831842653607e-15
9197.43,2.2036664318233577e-16,1.1900438524319665e-15
9198.68,2.2336362054089454e-16,1.2077427321289546e-15
9199.93,2.035232022547172e-16,1.2417314237814423e-15
9201.18,1.9811136545082585e-16,1.2638922064659831e-15
9202.43,2.0509772103230628e-16,1.2148381156383594e-15
9203.68,2.1288484543292365e-16,1.2339475814051915e-15
9204.93,2.069321651412407e-16,1.2537002965397894e-15
9206.18,1.9525568993017716e-16,1.2023555303402814e-15
9207.43,1.85245872532229e-16,1.1540925634541025e-15
9208.68,1.644807262779306e-16,1.079357124393522e-15
9209.93,1.655922596479961e-16,1.080176437475991e-15
9211.18,1.751324578478188e-16,1.1083247795104664e-15
9212.43,1.7653456595076748e-16,1.1481817976247167e-15
9213.68,1.723446569185844e-16,1.1262740488990718e-15
9214.93,1.7195374646744527e-16,1.1571165488937734e-15
9216.18,1.7843807476282697e-16,1.1604435576221637e-15
9217.43,1.889687893258517e-16,1.1648092311491388e-15
9218.68,1.7382897310334253e-16,1.1143272613178842e-15
9219.93,1.7149162889153297e-16,1.0702392984903022e-15
9221.18,1.8022942028204556e-16,1.095245468673614e-15
9222.43,1.7134447162596534e-16,1.1445774666980186e-15
9223.68,1.6076586425507702e-16,1.0762669568830338e-15
9224.93,1.662915661017725e-16,1.0813227865027809e-15
9226.18,1.7112296696944205e-16,1.0864684472489493e-15
9227.43,1.836255988657995e-16,1.0827086975856853e-15
9228.68,1.8291670265864289e-16,1.1068727135503295e-15
9229.93,1.781957746882765e-16,1.026743480439409e-15
9231.18,1.5618217506267128e-16,9.721487864332986e-16
9232.43,1.5641384108141252e-16,9.558942219730116e-16
9233.68,1.6108879689978334e-16,1.0538722671876628e-15
9234.93,1.5854774033697938e-16,1.0298739670191033e-15
9236.18,1.545907622443681e-16,1.0742555253927555e-15
9237.43,1.581719295912077e-16,1.1039931238897736e-15
9238.68,1.5097639960803639e-16,1.0461611055256232e-15
9239.93,1.5923281992956942e-16,1.070321739237641e-15
9241.18,1.7739803758935737e-16,1.1156768685729664e-15
9242.43,1.786986899714495e-16,1.1399160249061308e-15
9243.68,1.7584164479774074e-16,1.1331631657115613e-15
9244.93,1.7066741885273586e-16,1.0597773239529088e-15
9246.18,1.654758469764388e-16,1.013403425877128e-15
9247.43,1.6044337799131752e-16,1.027132730357204e-15
9248.68,1.4843296523757918e-16,1.05633071485725e-15
9249.93,1.5779726848229467e-16,1.0110437785320335e-15
9251.18,1.6214631613877782e-16,1.0297852878303446e-15
9252.43,1.5528362344387017e-16,1.0397591470018666e-15
9253.68,1.5780377767271292e-16,1.010046195378761e-15
9254.93,1.7723108851243387e-16,1.0470176009718942e-15
9256.18,1.8232106107902042e-16,1.1092576028399774e-15
9257.43,1.7604174757984762e-16,1.1172751624834376e-15
9258.68,1.7485616528227294e-16,1.1767713971203541e-15
9259.93,1.654439234232043e-16,1.126166773023066e-15
9261.18,1.6304306250391423e-16,1.0819434583289622e-15
9262.43,1.5924654325542608e-16,1.0269130394517578e-15
9263.68,1.7466271202555158e-16,1.0296564844952328e-15
9264.93,1.823621994598898e-16,1.145458009183909e-15
9266.18,1.831765024665989e-16,1.1592775603044339e-15
9267.43,1.8722464509053216e-16,1.1950117715014925e-15
9268.68,1.8616093550204888e-16,1.1205089830522659e-15
9269.93,1.753664061485893e-16,1.0952310932693593e-15
9271.18,1.7141804330422367e-16,1.0771536729160327e-15
9272.43,1.7207551897405885e-16,1.1790548068341685e-15
9273.68,1.7221921339988517e-16,1.194980514216812e-15
9274.93,1.6163513358441937e-16,1.1272674665037564e-15
9276.18,1.5065526223073962e-16,9.713706065739946e-16
9277.43,1.448828602962539e-16,1.1331487683872736e-15
9278.68,1.5765696223099132e-16,9.076414427359278e-16
9279.93,1.5303358320354214e-16,1.0242720757771278e-15
9281.18,1.603648747220597e-16,1.0921643790529567e-15
9282.43,1.726067970062438e-16,1.0622867922070933e-15
9283.68,1.6967658890892456e-16,1.08473927928627e-15
9284.93,1.5635172478847075e-16,1.0770037179550038e-15
9286.18,1.555919341260932e-16,9.470945689823696e-16
9287.43,1.5422959185379953e-16,1.0570421294911669e-15
9288.68,1.5933031741535908e-16,1.0555542921748035e-15
9289.93,1.538303174042232e-16,1.0125140926426485e-15
9291.18,1.6667977654694612e-16,9.97789514254486e-16
9292.43,1.6445533924037817e-16,1.0046355642027053e-15
9293.68,1.6420653508070695e-16,1.0445296351214606e-15
9294.93,1.6281169417568955e-16,1.0226596550911864e-15
9296.18,1.6348958794559165e-16,1.0450459742934382e-15
9297.43,1.5361126706009816e-16,1.0184891886631394e-15
9298.68,1.513968652974841e-16,1.0171543223524006e-15
9299.93,1.4348909047997545e-16,9.608856744025608e-16
9301.18,1.4531759030216257e-16,9.912471463323182e-16
9302.43,1.473874284434679e-16,1.0138459404030034e-15
9303.68,1.4578795449553282e-16,9.773039568319364e-16
9304.93,1.4614052030378336e-16,1.0153126884527083e-15
9306.18,1.6974406826376305e-16,1.0355071708168488e-15
9307.43,1.6145892752533872e-16,9.483380986920843e-16
9308.68,1.5506521972208477e-16,9.405919186212968e-16
9309.93,1.7031295897872357e-16,9.052664515699417e-16
9311.18,1.7753820164188e-16,1.0289188916425971e-15
9312.43,1.7493093197779224e-16,1.0690869685444752e-15
9313.68,1.9792444771684411e-16,1.0269329639965174e-15
9314.93,1.8941562990785513e-16,1.0946314854711885e-15
9316.18,1.576479462153274e-16,7.152556638442929e-16
9317.43,1.4961500670491648e-16,8.519152908051125e-16
9318.68,1.3237257375872495e-16,9.049148511117768e-16
9319.93,1.5728504488889766e-16,9.578890681361233e-16
9321.18,1.508486754106555e-16,1.0052822368214915e-15
9322.43,1.4342228541632635e-16,9.837699617338325e-16
9323.68,1.3512837361819144e-16,8.9177335272977e-16
9324.93,1.6016867529408719e-16,7.957779268038857e-16
